instance,instance_file,n,variant,time_dependent,solver,seed,deterministic,feasible,reason,total_dv_kms,reference_dv_kms,reference_kind,gap_pct,runtime_s,runtime_note,feasibility_rate,feasibility_is_structural,best_raw_dv_kms,best_repaired_dv_kms,best_was_raw_sample,mean_feasible_dv_kms,mean_random_permutation_dv_kms,random_permutation_method,optimal_sample_probability,uniform_optimal_probability,uniform_feasible_probability,num_optimal_sequences,num_samples,num_variables,penalty,proven_optimal,certified_lower_bound_kms,sequence_norad
n5_static,iridium33_20260402_planecluster-v1_n5_static.npz,5,static,False,sa-perm,1,False,True,,0.829592459178645,0.829592459178645,exact,0.0,3.9281335830164608,wall clock,1.0,True,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_static,iridium33_20260402_planecluster-v1_n5_static.npz,5,static,False,sa-perm,2,False,True,,0.829592459178645,0.829592459178645,exact,0.0,3.8293785419955384,wall clock,1.0,True,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_static,iridium33_20260402_planecluster-v1_n5_static.npz,5,static,False,sa-perm,3,False,True,,0.829592459178645,0.829592459178645,exact,0.0,3.889199167024344,wall clock,1.0,True,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_static,iridium33_20260402_planecluster-v1_n5_static.npz,5,static,False,sa-perm,4,False,True,,0.829592459178645,0.829592459178645,exact,0.0,3.937103083997499,wall clock,1.0,True,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_static,iridium33_20260402_planecluster-v1_n5_static.npz,5,static,False,sa-perm,5,False,True,,0.829592459178645,0.829592459178645,exact,0.0,3.9670274169766344,wall clock,1.0,True,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_static,iridium33_20260402_planecluster-v1_n5_static.npz,5,static,False,cpsat,1,False,True,,0.829592459178645,0.829592459178645,exact,0.0,0.008256667002569884,configured time limit unless proven_optimal,1.0,True,,,,,,,,,,,,,,True,0.829592,38022 35848 34487 36493 38474
n5_static,iridium33_20260402_planecluster-v1_n5_static.npz,5,static,False,cpsat,2,False,True,,0.829592459178645,0.829592459178645,exact,0.0,0.00724033298320137,configured time limit unless proven_optimal,1.0,True,,,,,,,,,,,,,,True,0.829592,38022 35848 34487 36493 38474
n5_static,iridium33_20260402_planecluster-v1_n5_static.npz,5,static,False,cpsat,3,False,True,,0.829592459178645,0.829592459178645,exact,0.0,0.007350542000494897,configured time limit unless proven_optimal,1.0,True,,,,,,,,,,,,,,True,0.829592,38022 35848 34487 36493 38474
n5_static,iridium33_20260402_planecluster-v1_n5_static.npz,5,static,False,cpsat,4,False,True,,0.829592459178645,0.829592459178645,exact,0.0,0.0066173340019304305,configured time limit unless proven_optimal,1.0,True,,,,,,,,,,,,,,True,0.829592,38022 35848 34487 36493 38474
n5_static,iridium33_20260402_planecluster-v1_n5_static.npz,5,static,False,cpsat,5,False,True,,0.829592459178645,0.829592459178645,exact,0.0,0.007186957984231412,configured time limit unless proven_optimal,1.0,True,,,,,,,,,,,,,,True,0.829592,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,greedy,,True,True,,0.831426138126927,0.831426138126927,exact,0.0,3.5792007111012936e-05,wall clock,,,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,exact,,True,True,,0.831426138126927,0.831426138126927,exact,0.0,0.00025020900648087263,wall clock,,,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,brute,,True,True,,0.831426138126927,0.831426138126927,exact,0.0,0.0003038329887203872,wall clock,,,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,sa-qubo,1,False,True,,0.831426138126927,0.831426138126927,exact,0.0,0.15454937500180677,wall clock,1.0,,0.831426138126927,0.831426138126927,True,1.1626739409967175,1.6660435809295968,exact (120 permutations),0.056,2.9802322387695312e-08,3.5762786865234375e-06,1,500,25,0.9145687519396197,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,sa-qubo,2,False,True,,0.831426138126927,0.831426138126927,exact,0.0,0.15309450001223013,wall clock,1.0,,0.831426138126927,0.831426138126927,True,1.177569743936038,1.6660435809295968,exact (120 permutations),0.068,2.9802322387695312e-08,3.5762786865234375e-06,1,500,25,0.9145687519396197,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,sa-qubo,3,False,True,,0.831426138126927,0.831426138126927,exact,0.0,0.15361141599714756,wall clock,1.0,,0.831426138126927,0.831426138126927,True,1.201407722573461,1.6660435809295968,exact (120 permutations),0.056,2.9802322387695312e-08,3.5762786865234375e-06,1,500,25,0.9145687519396197,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,sa-qubo,4,False,True,,0.831426138126927,0.831426138126927,exact,0.0,0.154556749999756,wall clock,1.0,,0.831426138126927,0.831426138126927,True,1.1823369986030956,1.6660435809295968,exact (120 permutations),0.064,2.9802322387695312e-08,3.5762786865234375e-06,1,500,25,0.9145687519396197,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,sa-qubo,5,False,True,,0.831426138126927,0.831426138126927,exact,0.0,0.15417120899655856,wall clock,1.0,,0.831426138126927,0.831426138126927,True,1.1931381644861603,1.6660435809295968,exact (120 permutations),0.04,2.9802322387695312e-08,3.5762786865234375e-06,1,500,25,0.9145687519396197,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,qaoa,1,False,False,"N=5 needs 25 qubits, over the qaoa limit of 4 (=16 qubits, 1 MiB statevector)",,0.831426138126927,exact,,8.66700429469347e-06,classical statevector simulation time,,,,,,,,,,,,,,,,,,
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,qaoa,2,False,False,"N=5 needs 25 qubits, over the qaoa limit of 4 (=16 qubits, 1 MiB statevector)",,0.831426138126927,exact,,3.583001671358943e-06,classical statevector simulation time,,,,,,,,,,,,,,,,,,
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,qaoa,3,False,False,"N=5 needs 25 qubits, over the qaoa limit of 4 (=16 qubits, 1 MiB statevector)",,0.831426138126927,exact,,4.5000051613897085e-06,classical statevector simulation time,,,,,,,,,,,,,,,,,,
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,qaoa,4,False,False,"N=5 needs 25 qubits, over the qaoa limit of 4 (=16 qubits, 1 MiB statevector)",,0.831426138126927,exact,,2.9589864425361156e-06,classical statevector simulation time,,,,,,,,,,,,,,,,,,
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,qaoa,5,False,False,"N=5 needs 25 qubits, over the qaoa limit of 4 (=16 qubits, 1 MiB statevector)",,0.831426138126927,exact,,2.708984538912773e-06,classical statevector simulation time,,,,,,,,,,,,,,,,,,
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,ortools,1,False,False,"instance has time-slotted costs C[t,i,j]; a routing arc-cost callback sees only (from, to) and cannot express position-dependent legs",,0.831426138126927,exact,,1.5420082490891218e-06,"configured time limit, not a measurement",,,,,,,,,,,,,,,,,,
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,ortools,2,False,False,"instance has time-slotted costs C[t,i,j]; a routing arc-cost callback sees only (from, to) and cannot express position-dependent legs",,0.831426138126927,exact,,1.3329845387488604e-06,"configured time limit, not a measurement",,,,,,,,,,,,,,,,,,
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,ortools,3,False,False,"instance has time-slotted costs C[t,i,j]; a routing arc-cost callback sees only (from, to) and cannot express position-dependent legs",,0.831426138126927,exact,,1.5420082490891218e-06,"configured time limit, not a measurement",,,,,,,,,,,,,,,,,,
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,ortools,4,False,False,"instance has time-slotted costs C[t,i,j]; a routing arc-cost callback sees only (from, to) and cannot express position-dependent legs",,0.831426138126927,exact,,7.080088835209608e-07,"configured time limit, not a measurement",,,,,,,,,,,,,,,,,,
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,ortools,5,False,False,"instance has time-slotted costs C[t,i,j]; a routing arc-cost callback sees only (from, to) and cannot express position-dependent legs",,0.831426138126927,exact,,5.00003807246685e-07,"configured time limit, not a measurement",,,,,,,,,,,,,,,,,,
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,local-search,1,False,True,,0.831426138126927,0.831426138126927,exact,0.0,0.006092333991546184,wall clock,,,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,local-search,2,False,True,,0.831426138126927,0.831426138126927,exact,0.0,0.006454874994233251,wall clock,,,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,local-search,3,False,True,,0.831426138126927,0.831426138126927,exact,0.0,0.006028082978446037,wall clock,,,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,local-search,4,False,True,,0.831426138126927,0.831426138126927,exact,0.0,0.006245083000976592,wall clock,,,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,local-search,5,False,True,,0.831426138126927,0.831426138126927,exact,0.0,0.005970458994852379,wall clock,,,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,sa-perm,1,False,True,,0.831426138126927,0.831426138126927,exact,0.0,3.865132167004049,wall clock,1.0,True,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,sa-perm,2,False,True,,0.831426138126927,0.831426138126927,exact,0.0,3.8780093340028543,wall clock,1.0,True,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,sa-perm,3,False,True,,0.831426138126927,0.831426138126927,exact,0.0,4.1206690419930965,wall clock,1.0,True,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,sa-perm,4,False,True,,0.831426138126927,0.831426138126927,exact,0.0,4.296959458006313,wall clock,1.0,True,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,sa-perm,5,False,True,,0.831426138126927,0.831426138126927,exact,0.0,3.9403469169919845,wall clock,1.0,True,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,cpsat,1,False,True,,0.831426138126927,0.831426138126927,exact,0.0,0.007293292001122609,configured time limit unless proven_optimal,1.0,True,,,,,,,,,,,,,,True,0.831426,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,cpsat,2,False,True,,0.831426138126927,0.831426138126927,exact,0.0,0.007194958016043529,configured time limit unless proven_optimal,1.0,True,,,,,,,,,,,,,,True,0.831426,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,cpsat,3,False,True,,0.831426138126927,0.831426138126927,exact,0.0,0.008266916003776714,configured time limit unless proven_optimal,1.0,True,,,,,,,,,,,,,,True,0.831426,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,cpsat,4,False,True,,0.831426138126927,0.831426138126927,exact,0.0,0.008016875013709068,configured time limit unless proven_optimal,1.0,True,,,,,,,,,,,,,,True,0.831426,38022 35848 34487 36493 38474
n5_td30d,iridium33_20260402_planecluster-v1_n5_td30d.npz,5,td,True,cpsat,5,False,True,,0.831426138126927,0.831426138126927,exact,0.0,0.006884834001539275,configured time limit unless proven_optimal,1.0,True,,,,,,,,,,,,,,True,0.831426,38022 35848 34487 36493 38474
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,greedy,,True,True,,1.0823533823959817,1.0823533823959817,exact,0.0,6.895899423398077e-05,wall clock,,,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,exact,,True,True,,1.0823533823959817,1.0823533823959817,exact,0.0,0.0017056670039892197,wall clock,,,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,brute,,True,True,,1.0823533823959817,1.0823533823959817,exact,0.0,0.108675958996173,wall clock,,,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,sa-qubo,1,False,True,,1.0823533823959817,1.0823533823959817,exact,0.0,0.401001999998698,wall clock,1.0,,1.0823533823959817,1.0823533823959817,True,2.0593304875217453,2.9995023226855038,exact (40320 permutations),0.002,1.0842021724855044e-19,2.185751579730777e-15,2,500,64,1.1905887206355799,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,sa-qubo,2,False,True,,1.0823533823959817,1.0823533823959817,exact,0.0,0.42827375000342727,wall clock,1.0,,1.0823533823959817,1.0823533823959817,True,2.0517366010061986,2.9995023226855038,exact (40320 permutations),0.002,1.0842021724855044e-19,2.185751579730777e-15,2,500,64,1.1905887206355799,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,sa-qubo,3,False,True,,1.1154246230338982,1.0823533823959817,exact,3.055493813370591,0.44107775000156835,wall clock,1.0,,1.1154246230338982,1.1154246230338982,True,2.087996884397934,2.9995023226855038,exact (40320 permutations),0.0,1.0842021724855044e-19,2.185751579730777e-15,2,500,64,1.1905887206355799,,,38022 35848 34487 36493 38474 37565 34486 35051
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,sa-qubo,4,False,True,,1.0823533823959817,1.0823533823959817,exact,0.0,0.44293762499000877,wall clock,1.0,,1.0823533823959817,1.0823533823959817,True,2.086151155443499,2.9995023226855038,exact (40320 permutations),0.006,1.0842021724855044e-19,2.185751579730777e-15,2,500,64,1.1905887206355799,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,sa-qubo,5,False,True,,1.0823533823959817,1.0823533823959817,exact,0.0,0.4422126669960562,wall clock,1.0,,1.0823533823959817,1.0823533823959817,True,2.047093075696658,2.9995023226855038,exact (40320 permutations),0.004,1.0842021724855044e-19,2.185751579730777e-15,2,500,64,1.1905887206355799,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,qaoa,1,False,False,"N=8 needs 64 qubits, over the qaoa limit of 4 (=16 qubits, 1 MiB statevector)",,1.0823533823959817,exact,,8.499977411702275e-06,classical statevector simulation time,,,,,,,,,,,,,,,,,,
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,qaoa,2,False,False,"N=8 needs 64 qubits, over the qaoa limit of 4 (=16 qubits, 1 MiB statevector)",,1.0823533823959817,exact,,4.082976374775171e-06,classical statevector simulation time,,,,,,,,,,,,,,,,,,
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,qaoa,3,False,False,"N=8 needs 64 qubits, over the qaoa limit of 4 (=16 qubits, 1 MiB statevector)",,1.0823533823959817,exact,,3.082997864112258e-06,classical statevector simulation time,,,,,,,,,,,,,,,,,,
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,qaoa,4,False,False,"N=8 needs 64 qubits, over the qaoa limit of 4 (=16 qubits, 1 MiB statevector)",,1.0823533823959817,exact,,2.749991836026311e-06,classical statevector simulation time,,,,,,,,,,,,,,,,,,
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,qaoa,5,False,False,"N=8 needs 64 qubits, over the qaoa limit of 4 (=16 qubits, 1 MiB statevector)",,1.0823533823959817,exact,,2.6250199880450964e-06,classical statevector simulation time,,,,,,,,,,,,,,,,,,
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,ortools,1,False,True,,1.0823533823959819,1.0823533823959817,exact,2.0514982309520398e-14,5.000719666975783,"configured time limit, not a measurement",1.0,,,,,,,,,,,,,,,,,34486 35051 37565 38474 36493 34487 35848 38022
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,ortools,2,False,True,,1.0823533823959819,1.0823533823959817,exact,2.0514982309520398e-14,5.000762500014389,"configured time limit, not a measurement",1.0,,,,,,,,,,,,,,,,,34486 35051 37565 38474 36493 34487 35848 38022
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,ortools,3,False,True,,1.0823533823959819,1.0823533823959817,exact,2.0514982309520398e-14,5.000675749994116,"configured time limit, not a measurement",1.0,,,,,,,,,,,,,,,,,34486 35051 37565 38474 36493 34487 35848 38022
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,ortools,4,False,True,,1.0823533823959819,1.0823533823959817,exact,2.0514982309520398e-14,5.000631000002613,"configured time limit, not a measurement",1.0,,,,,,,,,,,,,,,,,34486 35051 37565 38474 36493 34487 35848 38022
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,ortools,5,False,True,,1.0823533823959819,1.0823533823959817,exact,2.0514982309520398e-14,5.000661124999169,"configured time limit, not a measurement",1.0,,,,,,,,,,,,,,,,,34486 35051 37565 38474 36493 34487 35848 38022
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,local-search,1,False,True,,1.0823533823959817,1.0823533823959817,exact,0.0,0.029765874991426244,wall clock,,,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,local-search,2,False,True,,1.0823533823959817,1.0823533823959817,exact,0.0,0.030690542014781386,wall clock,,,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,local-search,3,False,True,,1.0823533823959817,1.0823533823959817,exact,0.0,0.03187187502044253,wall clock,,,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,local-search,4,False,True,,1.0823533823959817,1.0823533823959817,exact,0.0,0.02746824998757802,wall clock,,,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,local-search,5,False,True,,1.0823533823959817,1.0823533823959817,exact,0.0,0.029722959006903693,wall clock,,,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,sa-perm,1,False,True,,1.0823533823959817,1.0823533823959817,exact,0.0,9.817658500018297,wall clock,1.0,True,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,sa-perm,2,False,True,,1.0823533823959817,1.0823533823959817,exact,0.0,9.924573374999454,wall clock,1.0,True,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,sa-perm,3,False,True,,1.0823533823959817,1.0823533823959817,exact,0.0,10.008161999983713,wall clock,1.0,True,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,sa-perm,4,False,True,,1.0823533823959817,1.0823533823959817,exact,0.0,9.727550291019725,wall clock,1.0,True,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,sa-perm,5,False,True,,1.0823533823959817,1.0823533823959817,exact,0.0,9.93955733400071,wall clock,1.0,True,,,,,,,,,,,,,,,,38022 35848 34487 36493 38474 37565 35051 34486
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,cpsat,1,False,True,,1.0823533823959819,1.0823533823959817,exact,2.0514982309520398e-14,0.042557166976621374,configured time limit unless proven_optimal,1.0,True,,,,,,,,,,,,,,True,1.082353,34486 35051 37565 38474 36493 34487 35848 38022
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,cpsat,2,False,True,,1.0823533823959819,1.0823533823959817,exact,2.0514982309520398e-14,0.03921320798690431,configured time limit unless proven_optimal,1.0,True,,,,,,,,,,,,,,True,1.082353,34486 35051 37565 38474 36493 34487 35848 38022
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,cpsat,3,False,True,,1.0823533823959819,1.0823533823959817,exact,2.0514982309520398e-14,0.04433937498833984,configured time limit unless proven_optimal,1.0,True,,,,,,,,,,,,,,True,1.082353,34486 35051 37565 38474 36493 34487 35848 38022
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,cpsat,4,False,True,,1.0823533823959819,1.0823533823959817,exact,2.0514982309520398e-14,0.035353457991732284,configured time limit unless proven_optimal,1.0,True,,,,,,,,,,,,,,True,1.082353,34486 35051 37565 38474 36493 34487 35848 38022
n8_static,iridium33_20260402_planecluster-v1_n8_static.npz,8,static,False,cpsat,5,False,True,,1.0823533823959819,1.0823533823959817,exact,2.0514982309520398e-14,0.044715666997944936,configured time limit unless proven_optimal,1.0,True,,,,,,,,,,,,,,True,1.082353,34486 35051 37565 38474 36493 34487 35848 38022
n8_td30d,iridium33_20260402_planecluster-v1_n8_td30d.npz,8,td,True,greedy,,True,True,,1.1720375713992255,1.1123581267408957,exact,5.365128659884464,9.195800521411002e-05,wall clock,,,,,,,,,,,,,,,,,,34486 35051 37565 38474 36493 35848 34487 38022
n8_td30d,iridium33_20260402_planecluster-v1_n8_td30d.npz,8,td,True,exact,,True,True,,1.1123581267408957,1.1123581267408957,exact,0.0,0.002078874997096136,wall clock,,,,,,,,,,,,,,,,,,34486 35051 37565 36493 38474 35848 34487 38022
n8_td30d,iridium33_20260402_planecluster-v1_n8_td30d.npz,8,td,True,brute,,True,True,,1.1123581267408957,1.1123581267408957,exact,0.0,0.16284975002054125,wall clock,,,,,,,,,,,,,,,,,,34486 35051 37565 36493 38474 35848 34487 38022
n8_td30d,iridium33_20260402_planecluster-v1_n8_td30d.npz,8,td,True,sa-qubo,1,False,True,,1.1720375713992255,1.1123581267408957,exact,5.365128659884464,0.4735205830074847,wall clock,1.0,,1.1720375713992255,1.1720375713992255,True,2.318896151724465,3.537839015582032,exact (40320 permutations),0.0,5.421010862427522e-20,2.185751579730777e-15,1,500,64,1.2892413285391482,,,34486 35051 37565 38474 36493 35848 34487 38022
n8_td30d,iridium33_20260402_planecluster-v1_n8_td30d.npz,8,td,True,sa-qubo,2,False,True,,1.1123581267408957,1.1123581267408957,exact,0.0,0.4729464999982156,wall clock,1.0,,1.1123581267408957,1.1123581267408957,True,2.3267228807854416,3.537839015582032,exact (40320 permutations),0.004,5.421010862427522e-20,2.185751579730777e-15,1,500,64,1.2892413285391482,,,34486 35051 37565 36493 38474 35848 34487 38022
n8_td30d,iridium33_20260402_planecluster-v1_n8_td30d.npz,8,td,True,sa-qubo,3,False,True,,1.1123581267408957,1.1123581267408957,exact,0.0,0.4742626660154201,wall clock,1.0,,1.1123581267408957,1.1123581267408957,True,2.302041224183898,3.537839015582032,exact (40320 permutations),0.004,5.421010862427522e-20,2.185751579730777e-15,1,500,64,1.2892413285391482,,,34486 35051 37565 36493 38474 35848 34487 38022
n8_td30d,iridium33_20260402_planecluster-v1_n8_td30d.npz,8,td,True,sa-qubo,4,False,True,,1.1720375713992255,1.1123581267408957,exact,5.365128659884464,0.4827212919772137,wall clock,1.0,,1.1720375713992255,1.1720375713992255,True,2.3223303354426945,3.537839015582032,exact (40320 permutations),0.0,5.421010862427522e-20,2.185751579730777e-15,1,500,64,1.2892413285391482,,,34486 35051 37565 38474 36493 35848 34487 38022
n8_td30d,iridium33_20260402_planecluster-v1_n8_td30d.npz,8,td,True,sa-qubo,5,False,True,,1.1764619824559344,1.1123581267408957,exact,5.7628792539015175,0.5321415000071283,wall clock,1.0,,1.1764619824559344,1.1764619824559344,True,2.3311206279550993,3.537839015582032,exact (40320 permutations),0.0,5.421010862427522e-20,2.185751579730777e-15,1,500,64,1.2892413285391482,,,34486 35051 38474 36493 37565 35848 34487 38022
n8_td30d,iridium33_20260402_planecluster-v1_n8_td30d.npz,8,td,True,qaoa,1,False,False,"N=8 needs 64 qubits, over the qaoa limit of 4 (=16 qubits, 1 MiB statevector)",,1.1123581267408957,exact,,1.575000351294875e-05,classical statevector simulation time,,,,,,,,,,,,,,,,,,
n8_td30d,iridium33_20260402_planecluster-v1_n8_td30d.npz,8,td,True,qaoa,2,False,False,"N=8 needs 64 qubits, over the qaoa limit of 4 (=16 qubits, 1 MiB statevector)",,1.1123581267408957,exact,,4.62500611320138e-06,classical statevector simulation time,,,,,,,,,,,,,,,,,,
n8_td30d,iridium33_20260402_planecluster-v1_n8_td30d.npz,8,td,True,qaoa,3,False,False,"N=8 needs 64 qubits, over the qaoa limit of 4 (=16 qubits, 1 MiB statevector)",,1.1123581267408957,exact,,3.541994374245405e-06,classical statevector simulation time,,,,,,,,,,,,,,,,,,
n8_td30d,iridium33_20260402_planecluster-v1_n8_td30d.npz,8,td,True,qaoa,4,False,False,"N=8 needs 64 qubits, over the qaoa limit of 4 (=16 qubits, 1 MiB statevector)",,1.1123581267408957,exact,,3.4589902497828007e-06,classical statevector simulation time,,,,,,,,,,,,,,,,,,
n8_td30d,iridium33_20260402_planecluster-v1_n8_td30d.npz,8,td,True,qaoa,5,False,False,"N=8 needs 64 qubits, over the qaoa limit of 4 (=16 qubits, 1 MiB statevector)",,1.1123581267408957,exact,,3.1669915188103914e-06,classical statevector simulation time,,,,,,,,,,,,,,,,,,
n8_td30d,iridium33_20260402_planecluster-v1_n8_td30d.npz,8,td,True,ortools,1,False,False,"instance has time-slotted costs C[t,i,j]; a routing arc-cost callback sees only (from, to) and cannot express position-dependent legs",,1.1123581267408957,exact,,1.7500133253633976e-06,"configured time limit, not a measurement",,,,,,,,,,,,,,,,,,
n8_td30d,iridium33_20260402_planecluster-v1_n8_td30d.npz,8,td,True,ortools,2,False,False,"instance has time-slotted costs C[t,i,j]; a routing arc-cost callback sees only (from, to) and cannot express position-dependent legs",,1.1123581267408957,exact,,8.33999365568161e-07,"configured time limit, not a measurement",,,,,,,,,,,,,,,,,,
n8_td30d,iridium33_20260402_planecluster-v1_n8_td30d.npz,8,td,True,ortools,3,False,False,"instance has time-slotted costs C[t,i,j]; a routing arc-cost callback sees only (from, to) and cannot express position-dependent legs",,1.1123581267408957,exact,,6.250047590583563e-07,"configured time limit, not a measurement",,,,,,,,,,,,,,,,,,
